episode,reward,steps,unique_locations,success
532,78.68538475119394,54,14,Success
533,-47.58580522981268,45,6,Collision
534,70.71123399364157,61,15,Success
535,-106.02432321636122,21,4,Collision
536,98.2171214531643,25,7,Success
537,127.29349248466973,86,21,Success
538,88.61079114033505,35,9,Success
539,78.52887096204033,54,15,Success
540,90.65763037491034,35,9,Success
541,-32.12580749830188,37,8,Collision
542,-148.94468709822155,100,8,Success
543,127.18921545657301,99,19,Success
544,24.119818533045375,82,18,Success
545,-93.84986677479468,10,4,Collision
546,140.1996088783303,84,17,Success
547,-52.268029209672356,54,10,Collision
548,-128.145797111048,35,7,Collision
549,126.94781494718926,106,24,Success
550,-110.70897510164858,16,3,Collision
551,-120.44896312658317,21,3,Collision
552,-116.79730359925962,39,10,Collision
553,-101.2895376008702,8,2,Collision
554,141.8364164496886,102,27,Success
555,-109.02850986767677,24,7,Collision
556,-119.16399119109816,29,7,Collision
557,90.6709474358091,31,8,Success
558,118.66300587775154,101,21,Success
559,-281.943352007003,112,3,Collision
560,-131.2538617913699,32,3,Collision
561,-106.15983132721198,15,3,Collision
562,72.93102830749191,38,7,Success
563,-103.18645653212486,11,2,Collision
564,-114.30729953324168,37,9,Collision
565,66.71314197552897,70,21,Success
566,80.46113037962019,46,10,Success
567,87.7498828609763,39,9,Success
568,95.13644473929483,27,8,Success
569,-35.37557905717334,75,16,Success
570,-110.82442520652593,32,7,Collision
571,94.27431428866626,23,4,Success
572,-57.220851915096645,75,19,Collision
573,-101.57382413503126,17,3,Collision
574,-9.36712993205623,43,8,Success
575,-128.49821328820894,35,5,Collision
576,64.24762673452501,72,20,Success
577,-108.25282383273873,35,11,Collision
578,-171.25880163631598,85,12,Collision
579,91.57571423480739,30,8,Success
580,-50.716964384652464,60,13,Collision
581,97.34748632882757,19,4,Success
582,129.88758551257297,87,15,Success
583,80.22237457382002,59,18,Success
584,-40.476157493291836,52,13,Collision
585,-122.83091273532517,25,3,Collision
586,-61.87368807609254,76,17,Collision
587,83.85695048753635,38,8,Success
588,92.17156278196958,27,6,Success
589,-48.28920302624555,51,11,Collision
590,96.57616224278216,28,9,Success
591,-72.63880604301156,66,9,Success
592,-46.2357529251314,59,13,Collision
593,124.17961114209507,110,24,Success
594,-100.50619296272957,14,3,Collision
595,-107.83436831640337,21,6,Collision
596,-135.9501882732671,31,2,Collision
597,-41.507456750180324,95,21,Success
598,-114.5196014058712,38,9,Collision
599,142.87495496812906,81,17,Success
600,-36.94436599303882,44,8,Collision
601,-217.5122885654983,39,2,Collision
602,-111.63811841370789,16,2,Collision
603,-124.4882360235146,23,2,Collision
604,121.96003925153202,108,24,Success
605,140.62409432841238,80,16,Success
606,21.719167508568276,100,16,Success
607,-30.524499631468927,45,13,Collision
608,89.23686264784945,34,7,Success
609,80.37865761185003,52,13,Success
610,43.46782783565048,83,10,Success
611,99.98354556654388,19,5,Success
612,-100.8510849052872,17,4,Collision
613,93.4512359769617,23,4,Success
614,-117.03634484288757,30,6,Collision
615,78.0077303283047,52,13,Success
616,73.71130328801621,65,20,Success
617,-100.1338345573729,6,2,Collision
618,103.95317179285986,24,9,Success
619,-123.04547915257098,26,2,Collision
620,99.09941776853053,27,8,Success
621,54.19225366109818,78,19,Success
622,85.08024548374128,32,6,Success
623,129.29181342093753,93,21,Success
624,134.99050179096747,99,23,Success
625,-114.62632453330167,30,8,Collision
626,93.77319393322846,23,6,Success
627,-165.67591520365562,26,3,Collision
628,11.82873889070018,130,19,Success
629,-104.87857195536621,16,3,Collision
630,83.3676019899368,44,11,Success
631,-119.45699380190011,49,12,Collision
632,6.275006056775709,121,22,Success
633,-112.37963068016947,23,3,Collision
634,33.40821899880834,121,26,Success
635,-35.393145368480006,47,10,Collision
636,145.88730419668846,71,14,Success
637,-97.64173877135373,12,3,Collision
638,-35.85006243452092,47,12,Collision
639,-113.42824349975474,32,6,Collision
640,-50.18933029625687,63,15,Collision
641,-104.45828430264231,19,5,Collision
642,95.47233489487864,19,3,Success
643,-103.00424747032929,18,3,Collision
644,99.81002234355951,113,24,Success
645,92.4284281997549,22,3,Success
646,88.07085023013227,35,8,Success
647,132.985496328783,86,17,Success
648,121.4547645832766,102,20,Success
649,-123.17722253507401,25,3,Collision
650,-64.76996603019933,79,18,Collision
651,79.44601982477644,61,16,Success
652,97.55813173206946,28,8,Success
653,-18.389134167709813,52,7,Success
654,-126.11928957206486,40,10,Collision
655,-111.37846266441548,26,3,Collision
656,68.58231872628195,56,10,Success
657,-113.73466781353778,17,3,Collision
658,-31.65772220587634,45,13,Collision
659,-113.31558280961927,17,3,Collision
660,-44.28611730836395,53,10,Collision
661,141.50119415109248,97,26,Success
662,78.28673180575665,58,17,Success
663,-107.97040561923453,29,7,Collision
664,-232.71324294802216,31,2,Collision
665,-91.0415029078853,67,3,Success
666,-112.92739326170256,30,8,Collision
667,-256.5138152818555,94,8,Collision
